@relation ExperienciaSalto

@attribute fuerzaX numeric
@attribute fuerzaY numeric
@attribute alturaObjetivo numeric
@attribute distanciaObjetivo numeric

@data
156,1315.478516,9,0.163544
156,1386.63623,10,0.17395
156,1454.316284,11,0.176758
156,1518.983887,12,0.186829
157,1240.245239,8,0.157898
157,1315.478516,9,0.16925
157,1386.63623,10,0.171143
157,1454.316284,11,0.179657
157,1518.983887,12,0.186157
158,1240.245239,8,0.160004
158,1315.478516,9,0.173248
158,1386.63623,10,0.172302
158,1454.316284,11,0.181763
158,1518.983887,12,0.192993
159,1240.245239,8,0.164886
159,1315.478516,9,0.165863
159,1386.63623,10,0.174408
159,1454.316284,11,0.188599
159,1518.983887,12,0.189545
160,1240.245239,8,0.159027
160,1315.478516,9,0.172699
160,1386.63623,10,0.174622
160,1454.316284,11,0.184082
160,1518.983887,12,0.187866
161,1240.245239,8,0.166809
161,1315.478516,9,0.169739
161,1386.63623,10,0.184265
161,1454.316284,11,0.185211
161,1518.983887,12,0.188995
162,1240.245239,8,0.162994
162,1315.478516,9,0.17569
162,1386.63623,10,0.176666
162,1454.316284,11,0.187408
162,1518.983887,12,0.190247
163,1240.245239,8,0.164093
163,1315.478516,9,0.171906
163,1386.63623,10,0.186554
163,1454.316284,11,0.185577
163,1518.983887,12,0.192413
164,1240.245239,8,0.164032
164,1315.478516,9,0.174988
164,1386.63623,10,0.178894
164,1454.316284,11,0.189636
164,1518.983887,12,0.193542
165,1240.245239,8,0.167969
165,1315.478516,9,0.173004
165,1386.63623,10,0.181946
165,1454.316284,11,0.188782
165,1518.983887,12,0.194641
166,1240.245239,8,0.164917
166,1315.478516,9,0.173981
166,1386.63623,10,0.192871
166,1454.316284,11,0.189941
166,1518.983887,12,0.194824
167,1240.245239,8,0.167023
167,1315.478516,9,0.180115
167,1386.63623,10,0.182129
167,1454.316284,11,0.189178
167,1518.983887,12,0.198059
168,1240.245239,8,0.173157
168,1315.478516,9,0.180206
168,1386.63623,10,0.195313
168,1454.316284,11,0.19632
168,1518.983887,12,0.201294
169,1240.245239,8,0.175232
169,1315.478516,9,0.17627
169,1386.63623,10,0.194397
169,1454.316284,11,0.19339
169,1518.983887,12,0.207458
170,1240.245239,8,0.176117
170,1315.478516,9,0.182343
170,1386.63623,10,0.187408
170,1454.316284,11,0.193451
170,1518.983887,12,0.2005
171,1240.245239,8,0.172028
171,1315.478516,9,0.178253
171,1386.63623,10,0.192719
171,1454.316284,11,0.199768
171,1518.983887,12,0.204803
172,1240.245239,8,0.177246
172,1315.478516,9,0.179321
172,1386.63623,10,0.187622
172,1454.316284,11,0.194885
172,1518.983887,12,0.202026
173,1240.245239,8,0.18454
173,1315.478516,9,0.182465
173,1386.63623,10,0.191803
173,1454.316284,11,0.199066
173,1518.983887,12,0.205261
174,1240.245239,8,0.174988
174,1315.478516,9,0.181396
174,1386.63623,10,0.191772
174,1454.316284,11,0.205261
174,1518.983887,12,0.205261
175,1240.245239,8,0.173889
175,1315.478516,9,0.182434
175,1386.63623,10,0.191925
175,1454.316284,11,0.198151
175,1518.983887,12,0.206451
176,1240.245239,8,0.174957
176,1315.478516,9,0.185638
176,1386.63623,10,0.193115
176,1454.316284,11,0.200439
176,1518.983887,12,0.218079
177,1240.245239,8,0.185577
177,1315.478516,9,0.184509
177,1386.63623,10,0.194122
177,1454.316284,11,0.210968
177,1518.983887,12,0.20993
178,1240.245239,8,0.182343
178,1315.478516,9,0.187683
178,1386.63623,10,0.194092
178,1454.316284,11,0.203705
178,1518.983887,12,0.209045
179,1240.245239,8,0.18985
179,1315.478516,9,0.186646
179,1386.63623,10,0.199463
179,1454.316284,11,0.203735
179,1518.983887,12,0.210144
180,1240.245239,8,0.181061
180,1315.478516,9,0.19635
180,1386.63623,10,0.19635
180,1454.316284,11,0.205963
180,1518.983887,12,0.214508
181,1240.245239,8,0.185394
181,1315.478516,9,0.190887
181,1386.63623,10,0.197479
181,1454.316284,11,0.205048
181,1518.983887,12,0.212524
